TaskId,ExerciseName,Weight,Ax,Ay,Az,Gx,Gy,Gz,Time,Phase
30006,deadlift,185,-4.23315483,2.04770161,10.61675067,-1.32711184,3.28378248,1.21995192,780,concentric
30006,deadlift,185,-4.83147555,1.57895907,12.32044943,-1.60258937,4.02593668,1.06338370,790,concentric
30006,deadlift,185,-5.23110111,1.68914219,13.90358976,-1.73555965,3.40507671,1.11816698,800,concentric
30006,deadlift,185,-5.55509265,2.12484924,10.89427033,-1.20426981,3.55359478,1.31720435,810,concentric
30006,deadlift,185,-5.69426358,1.58972032,13.81388239,-1.26609779,2.74720952,1.04116666,820,concentric
30006,deadlift,185,-5.04258733,1.92516367,11.18586875,-1.77662191,3.60816693,0.93326179,830,concentric
30006,deadlift,185,-6.54808857,1.12870483,13.38241020,-1.32948932,3.28619877,1.31908449,840,concentric
30006,deadlift,185,-4.89697259,2.08601201,10.11810485,-1.36295458,2.69476279,1.07092946,850,concentric
30006,deadlift,185,-5.45499731,1.86877453,12.23410426,-1.27292396,3.66229683,1.42337828,860,concentric
30006,deadlift,185,-5.50159698,1.52683785,12.52341693,-1.49509512,3.98262103,1.05266543,870,concentric
30006,deadlift,185,-5.66254505,1.62511221,13.21421692,-1.40637104,3.08433274,1.34017739,880,concentric
30006,deadlift,185,-5.84842169,1.73156780,13.11057494,-1.63498644,3.54948047,0.92756214,890,concentric
30006,deadlift,185,-4.80506493,1.51307979,13.16455192,-1.23159401,3.70382817,1.11921612,900,concentric
30006,deadlift,185,-5.46687727,1.59379638,14.30785323,-1.50916676,2.90103827,1.17725986,910,concentric
30006,deadlift,185,-5.82314496,1.51054922,10.00076599,-1.48302913,3.29678557,1.11010817,920,concentric
30006,deadlift,185,-4.73628871,1.82720741,11.84506752,-1.44623570,3.54106106,1.26098171,930,concentric
30006,deadlift,185,-5.25436272,1.60987921,10.65695274,-1.63875209,3.60225622,1.15351400,940,concentric
30006,deadlift,185,-4.97591087,1.68141908,14.19505473,-1.49959396,3.71963213,1.05800285,950,concentric
30006,deadlift,185,-5.71851726,1.83538229,12.71941441,-1.37796472,3.34892843,1.05540966,960,concentric
30006,deadlift,185,-3.85099501,1.96157334,13.17844031,-1.41879536,3.73455384,1.13636008,970,concentric
30006,deadlift,185,-5.32712719,1.63877747,11.98926074,-1.91469545,3.39714708,0.98324964,980,concentric
30006,deadlift,185,-4.35149530,1.70729740,10.35132815,-1.44968433,2.86686730,1.12568973,990,concentric
30006,deadlift,185,-5.16531146,1.90898495,10.93684166,-1.43966981,2.73087403,1.15836160,1000,concentric
30006,deadlift,185,-5.02432383,1.80836092,12.10492376,-1.38461648,3.97635649,1.00913641,1010,concentric
30006,deadlift,185,-5.26251473,1.46604384,10.81974105,-1.43371021,3.76494632,1.01252855,1020,concentric
30006,deadlift,185,-5.49686223,1.61234591,11.31116540,-1.40517147,2.67161804,1.24249062,1030,concentric
30006,deadlift,185,-5.76518465,1.85595706,10.22553389,-1.34960920,3.58226856,1.10766918,1040,concentric
30006,deadlift,185,-5.97048453,1.75392832,10.35386089,-1.48784971,3.73240533,1.16954416,1050,concentric
30006,deadlift,185,-5.34017616,1.48967490,13.05335371,-1.44651001,2.32593369,1.16774416,1060,concentric
30006,deadlift,185,-5.36415061,1.96037659,10.48467495,-1.92488778,3.41850945,1.09470523,1070,concentric
30006,deadlift,185,-6.40307854,1.48991113,16.16923546,-1.49267401,3.60953684,0.95430158,1080,concentric
30006,deadlift,185,-6.65121162,1.66531581,11.71215085,-1.50475276,3.25603403,1.09277763,1090,concentric
30006,deadlift,185,-5.43899436,1.43009375,12.82384691,-1.73460807,2.44508802,1.16555569,1100,concentric
30006,deadlift,185,-5.02709830,1.69194997,10.04901274,-1.54531823,3.19834110,0.81713695,1110,concentric
30006,deadlift,185,-5.80249302,1.84667726,14.21825053,-1.49848044,3.62927292,0.77155185,1120,concentric
30006,deadlift,185,-4.92740880,1.53374289,12.56843363,-1.46867349,3.86936538,0.92992827,1130,concentric
30006,deadlift,185,-4.94455938,1.64883591,11.88476016,-1.45455427,2.96323635,1.06169944,1140,concentric
30006,deadlift,185,-5.37227527,1.76331937,12.24715255,-1.30227212,3.71029658,0.90922372,1150,concentric
30006,deadlift,185,-4.78778977,1.45714879,12.99447021,-1.32354553,2.52404182,1.08404308,1160,concentric
30006,deadlift,185,-5.61869717,1.55186964,14.12538392,-1.50864453,2.99284757,1.08499865,1170,concentric
30006,deadlift,185,-4.89473748,1.68770692,13.85816895,-1.32459612,2.42175727,0.99803447,1180,concentric
30006,deadlift,185,-5.66907085,1.82455438,8.26779485,-1.01511751,3.56505579,1.10385014,1190,concentric
30006,deadlift,185,-4.57687345,2.23011480,13.43299310,-1.24796421,3.40266087,1.06459943,1200,concentric
30006,deadlift,185,-5.60652175,1.54847621,11.13980000,-1.58529239,3.32196680,0.83767447,1210,concentric
30006,deadlift,185,-5.18571996,1.72225134,12.37707401,-1.45307285,4.65247887,1.29916552,1220,concentric
30006,deadlift,185,-6.07645554,1.78372549,11.26943491,-1.51860699,2.80402171,1.16497149,1230,concentric
30006,deadlift,185,-5.71984446,1.94594163,13.64060496,-1.15168483,3.01577997,1.17664165,1240,concentric
30006,deadlift,185,-4.89461773,1.63806474,11.04183904,-1.10735384,3.47652272,1.20612600,1250,concentric
30006,deadlift,185,-5.79666554,1.48084115,11.34790532,-1.35808672,2.94144079,1.11483317,1260,concentric
30006,deadlift,185,-6.33156483,1.50611136,13.18634821,-1.23932741,3.23149497,0.96939776,1270,concentric
30006,deadlift,185,-5.91312336,1.67135837,13.15527791,-1.18080238,3.19542528,0.95495260,1280,concentric
30006,deadlift,185,-5.09882578,1.57814297,11.44711216,-1.11114227,3.75944154,1.15773594,1290,concentric
30006,deadlift,185,-6.05343762,1.80582155,13.78880194,-1.35594532,3.98778770,1.33415163,1300,concentric
30006,deadlift,185,-4.21526697,1.83030834,13.09574181,-1.07693233,3.61665711,1.07137863,1310,concentric
30006,deadlift,185,-5.52689233,1.82019347,10.33246255,-1.29982483,3.89788100,0.82431033,1320,concentric
30006,deadlift,185,-4.28295268,2.01545315,11.56742807,-1.18594057,3.44736269,1.34402904,1330,concentric
30006,deadlift,185,-4.62065928,1.47501569,13.12166125,-1.28726677,3.48965160,1.05692066,1340,concentric
30006,deadlift,185,-4.13632990,2.00654173,11.17187452,-1.44547064,3.30179425,1.23800797,1350,concentric
30006,deadlift,185,-5.07053655,2.05706003,13.43868818,-1.08860631,3.61004594,0.97118019,1360,concentric
30006,deadlift,185,-5.33575611,2.01988590,12.20576519,-1.14727016,3.34793874,1.03188799,1370,concentric
30006,deadlift,185,-5.28379389,1.86220279,11.32310201,-1.24673534,3.09632252,1.36105955,1380,concentric
30007,lunges,0,-7.35087631,6.10651946,17.27836623,0.18784311,1.58217507,-1.87546162,10,concentric
30007,lunges,0,-8.34734840,4.34727853,17.02418171,0.22875234,1.89325750,-1.89284859,20,concentric
30007,lunges,0,-8.10702717,5.76263127,15.12061522,0.20065292,1.94019292,-1.19191617,30,concentric
30007,lunges,0,-7.26790318,5.25690342,14.96466313,0.59285811,1.37377238,-1.35659486,40,concentric
30007,lunges,0,-7.17064408,5.57177718,13.48450653,0.23793430,1.98988793,-0.91250873,50,concentric
30007,lunges,0,-6.37769961,4.69337610,13.90271111,0.18841048,1.45727915,-1.52556268,60,concentric
30007,lunges,0,-6.43516011,4.43185883,16.49090096,0.34061542,1.69536496,-1.48500582,70,concentric
30007,lunges,0,-5.69122822,5.68906823,14.67805776,0.24268349,1.87921635,-1.54511585,80,concentric
30007,lunges,0,-8.83981032,6.50994319,14.94337774,0.34878252,1.85874027,-1.57888477,90,concentric
30007,lunges,0,-7.19864749,4.24181778,18.66913576,0.11442347,1.65677550,-1.51948649,100,concentric
30007,lunges,0,-5.93659927,5.25302709,12.52223703,0.49808443,2.04584308,-1.33712150,110,concentric
30007,lunges,0,-6.41817089,6.74209752,18.52431764,0.21703193,2.24679055,-1.35900619,120,concentric
30007,lunges,0,-6.59683277,4.19598140,14.40540093,0.20797245,2.08277749,-1.22926792,130,concentric
30007,lunges,0,-8.78377226,5.24204365,16.67708817,0.31148167,2.06906456,-1.35310011,140,concentric
30007,lunges,0,-6.71963632,5.09021223,12.58757598,0.18055241,2.07224569,-1.40722835,150,concentric
30007,lunges,0,-7.12334924,4.99860141,14.19152673,0.51480876,1.85380487,-1.64672846,160,concentric
30007,lunges,0,-6.36654767,5.13873097,14.78815358,0.60757178,1.92870694,-1.34808592,170,concentric
30007,lunges,0,-7.99959095,5.13282751,15.80769212,0.14144705,1.98318503,-1.37700574,180,concentric
30007,lunges,0,-6.95519769,5.92027075,15.33210347,0.60441978,1.73155186,-1.36590818,190,concentric
30007,lunges,0,-6.91386259,4.60889967,16.42765779,0.73898717,1.94855563,-1.29492450,200,concentric
30007,lunges,0,-6.90950888,4.83371075,11.56800317,0.29160295,1.65731216,-1.07478025,210,concentric
30007,lunges,0,-7.07552798,5.06584333,16.32119148,0.23597981,1.79775135,-1.36520151,220,concentric
30007,lunges,0,-6.09713323,5.59728853,15.20353977,0.42231032,2.05492507,-1.33734688,230,concentric
30007,lunges,0,-7.84763257,5.31535597,12.89210255,0.42866873,1.86938513,-0.91300750,240,concentric
30007,lunges,0,-7.00080723,4.41254303,14.54249331,0.49987512,2.33902366,-1.47291865,250,concentric
30007,lunges,0,-8.31204292,5.80049677,12.36277202,0.36155287,1.92593493,-1.37634831,260,concentric
30007,lunges,0,-6.37392550,4.86601646,14.30563485,0.42937008,2.01752166,-1.34348473,270,concentric
30007,lunges,0,-6.58718394,5.82078195,15.47634716,0.50360306,1.64669198,-1.34961988,280,concentric
30007,lunges,0,-6.54798062,5.75051194,13.57830671,0.34027569,1.86729952,-1.25996655,290,concentric
30007,lunges,0,-6.07381196,5.04262581,16.38451182,0.46072428,1.96691612,-1.39272778,300,concentric
30007,lunges,0,-6.31702450,5.50106897,18.78306297,0.31693733,2.10772679,-1.44839357,310,concentric
30007,lunges,0,-7.69253306,5.29195187,15.03810748,0.88455845,1.95769043,-1.55533272,320,concentric
30007,lunges,0,-6.71836554,4.00477750,14.63759748,0.45078600,2.17033945,-1.17571867,330,concentric
30007,lunges,0,-7.37939100,5.20578373,13.45729006,0.28020781,2.06647103,-1.57959508,340,concentric
30007,lunges,0,-7.30330099,4.67898554,15.76299312,0.72014974,1.71880517,-1.68358219,350,concentric
30007,lunges,0,-7.05644249,5.30976951,15.18303928,0.38298714,1.95661009,-1.28388699,360,concentric
30007,lunges,0,-6.06390256,4.07981644,14.15315186,0.48148851,1.80125092,-1.03873915,370,concentric
30007,lunges,0,-7.49233989,5.27358625,15.77285648,0.35968949,1.59984599,-1.42812849,380,concentric
30007,lunges,0,-6.07481720,5.08851041,13.31451304,0.58568325,1.92601855,-1.44372950,390,concentric
30007,lunges,0,-6.82580080,5.77885654,18.96857893,0.56885644,2.24634225,-1.44421130,400,concentric
30007,lunges,0,-7.82871824,5.33577568,14.98152354,0.28042539,1.95589823,-1.28280145,410,concentric
30007,lunges,0,-6.64946588,5.61032825,15.30107548,0.36308029,1.88030273,-1.57233230,420,concentric
30007,lunges,0,-5.43803253,5.30261912,14.39450963,0.29624642,2.62255429,-1.55185991,430,concentric
30007,lunges,0,-7.32647205,5.55208644,15.83678162,0.57520044,2.37565194,-1.26998524,440,concentric
30007,lunges,0,-7.86355253,5.13045672,15.32090327,0.73721010,1.67965497,-1.14735052,450,concentric
30007,lunges,0,-6.81353017,5.81159478,14.59888230,0.29560641,2.13976556,-1.24901963,460,concentric
30007,lunges,0,-6.14190365,5.27830045,13.72231690,0.18268830,2.15018971,-1.29379608,470,concentric
30007,lunges,0,-7.79649121,4.94816709,13.95071269,0.18814499,1.79185473,-1.57773387,480,concentric
30007,lunges,0,-7.32888663,4.82074975,11.91288136,0.70763101,2.23394278,-1.51767801,490,concentric
30007,lunges,0,-6.74941559,5.53948580,16.84475759,0.27467821,2.19387024,-1.48014157,500,concentric
30007,lunges,0,-8.12398306,5.72797568,17.01363770,0.77847252,1.69308829,-1.26002275,510,concentric
30007,lunges,0,-7.33952527,5.76189943,12.16986950,0.19329352,1.77857823,-1.37616108,520,concentric
30007,lunges,0,-7.54134937,5.68115116,16.53892186,0.46468974,2.28946062,-1.32029934,530,concentric
30007,lunges,0,-8.03693498,6.11732096,13.67291430,0.50299780,2.27307461,-1.31793514,540,concentric
30007,lunges,0,-8.28006412,4.69014440,17.04366589,0.33240358,1.94340547,-1.26874841,550,concentric
30007,lunges,0,-6.41746376,5.43348386,14.35343856,0.30188167,2.10433169,-1.31108832,560,concentric
30007,lunges,0,-7.23552949,5.93103149,14.48551904,0.21173419,1.74764914,-1.59248324,570,concentric
30007,lunges,0,-7.25415574,6.02180234,13.29339003,0.35816735,1.76207189,-1.46891803,580,concentric
30007,lunges,0,-8.31453157,5.11039984,14.35665956,0.40108243,1.94426006,-1.64368704,590,concentric
30007,lunges,0,-6.11030289,5.37520257,15.03553239,0.30855633,1.77611134,-1.39483537,600,concentric
30007,lunges,0,-6.63503849,4.14977720,13.73577123,0.26135823,1.93501307,-1.22544386,610,concentric
30007,lunges,0,-7.70408692,4.92489598,13.77328858,0.16883129,1.79625606,-1.30781934,620,concentric
30007,lunges,0,-7.95086625,5.49829058,11.68093609,0.19413529,1.79149910,-1.15152366,630,concentric
30007,lunges,0,-7.29366205,3.85340375,11.15190599,0.27255363,1.98653386,-1.39194843,640,concentric
30007,lunges,0,-6.92337671,5.94781903,13.69977426,0.39065918,1.49262286,-1.62903705,650,concentric
30007,lunges,0,-8.61243184,5.04660815,14.55517359,0.26239428,1.84959005,-1.63979217,660,concentric
30007,lunges,0,-7.24166020,4.27920994,17.01561049,0.18849775,1.72163393,-1.19356574,670,concentric
30007,lunges,0,-8.14475382,4.50672713,12.69760896,0.21255301,1.91141940,-1.35321819,680,concentric
30007,lunges,0,-4.90183280,3.80090561,15.67560767,0.12780906,1.68243725,-1.60473179,690,concentric
30007,lunges,0,-7.87427176,6.25114350,16.07570492,0.20347940,2.09181940,-1.77225521,700,concentric
30007,lunges,0,-8.24058796,3.83639668,13.36552281,0.21287613,1.81311453,-1.47994565,710,concentric
30007,lunges,0,-8.31586065,5.69207507,15.00164044,0.28722443,1.37297640,-1.45757187,720,concentric
30007,lunges,0,-8.13240098,4.93845363,15.50897397,0.17962238,1.58883403,-1.51929583,730,concentric
30007,lunges,0,-8.43203552,5.89965523,14.20411916,0.32250344,1.65004591,-1.62141111,740,concentric
30007,lunges,0,-7.78494070,5.72416350,13.31193854,0.24026672,1.67225221,-1.88952695,750,concentric
30007,lunges,0,-7.62637710,4.43725680,14.60543822,-0.04601035,1.94605127,-1.55686317,760,concentric
30007,lunges,0,-7.29831338,5.57794230,16.22609615,0.11864920,1.57075194,-1.86631613,770,concentric
30007,lunges,0,-7.73795065,4.77923539,14.71631632,0.05916754,1.87734518,-1.66377325,780,concentric
30007,lunges,0,-7.20835924,5.89896806,15.11919756,0.09139410,1.59029978,-1.67374181,790,concentric
30007,lunges,0,-7.89068270,4.81843824,15.83597961,0.05678308,1.42050207,-1.24768974,800,concentric
30007,lunges,0,-6.89941320,4.27405162,13.72984929,0.09659372,2.07216051,-1.77148378,810,concentric
30007,lunges,0,-6.34635090,6.02132114,13.39468087,0.02847697,1.47224041,-1.61456060,820,concentric
30007,lunges,0,-7.21486477,5.55582819,16.39841463,-0.05169792,1.26347098,-1.58751417,830,concentric
30007,lunges,0,-6.93917519,5.29612386,13.90864292,0.06993088,2.00831053,-1.52055701,840,concentric
30007,lunges,0,-7.51277309,4.82476777,14.17620108,0.28773901,1.63418946,-1.59822617,850,concentric
30007,lunges,0,-7.61079218,5.81919160,17.90048685,0.10115693,1.68473092,-1.59324011,860,concentric
30007,lunges,0,-9.23628125,5.59507289,14.69525707,0.08949820,1.50652168,-1.67405411,870,concentric
30007,lunges,0,-7.55981864,5.76440915,13.79024557,0.32969006,1.74689909,-1.83924827,880,concentric
30007,lunges,0,-7.32369315,4.71724025,10.60321297,0.24963446,1.79964985,-1.51819439,890,concentric
30007,lunges,0,-7.07755746,4.25863345,13.59472760,0.12879815,1.41496130,-2.07419986,900,concentric
30007,lunges,0,-7.41603980,5.02984630,14.67411313,0.10503532,1.77432888,-1.57596692,910,concentric
30007,lunges,0,-6.20776285,4.16792579,15.31555322,0.08338810,1.36378042,-1.89687230,920,concentric
30007,lunges,0,-7.86544650,4.70059560,15.74678582,-0.10868717,1.44182364,-1.73999788,930,concentric
30007,lunges,0,-6.28010803,5.11935054,14.10837516,-0.03847213,1.90150799,-1.76803369,940,concentric
30007,lunges,0,-6.11537265,5.24055921,14.13736429,0.34815889,1.39040092,-1.69984915,950,concentric
30007,lunges,0,-8.28893779,5.70173202,17.37425051,0.21897779,1.87916443,-1.67447806,960,concentric
30007,lunges,0,-7.55252445,4.06296397,17.97839825,0.03478148,1.50528512,-1.40228890,970,concentric
30007,lunges,0,-8.07227432,5.35807951,14.10624849,0.05666999,1.59496285,-1.90464597,980,concentric
30007,lunges,0,-7.18093031,5.75761030,14.35505101,0.07406496,1.38040379,-1.65004833,990,concentric
30007,lunges,0,-7.77894552,5.56820764,14.45935640,0.05874003,1.83912863,-1.52237127,1000,concentric
30007,lunges,0,-7.01540254,4.47838259,14.39765280,-0.12679597,1.52821625,-1.71551560,1010,concentric
30007,lunges,0,-8.08392591,3.87926784,13.23070761,-0.01937529,1.31008799,-1.64620652,1020,concentric
30007,lunges,0,-5.63062162,5.73862041,17.27995097,0.00925199,1.85264837,-1.77996397,1030,concentric
30007,lunges,0,-7.79893904,3.39080242,16.47817869,0.18111338,1.48056554,-1.69567244,1040,concentric
30007,lunges,0,-7.89225165,5.33880173,16.37093364,-0.31135102,1.68849055,-1.69976205,1050,concentric
30007,lunges,0,-7.15303829,5.38664538,14.07073557,-0.06495522,1.55426921,-1.47499340,1060,concentric
30007,lunges,0,-6.89224584,5.23829124,12.17458682,-0.10516917,1.79540677,-1.64224394,1070,concentric
30007,lunges,0,-6.68617864,6.20357040,16.22217190,-0.03285866,1.49216041,-2.10773838,1080,concentric
30007,lunges,0,-7.39032657,4.89865979,15.08810476,-0.06785681,1.53498001,-1.96715442,1090,concentric
30007,lunges,0,-8.04617397,5.40054933,17.41250833,-0.05683111,1.67704535,-1.47387531,1100,concentric
30007,lunges,0,-7.93436059,5.33323933,13.11135606,0.09059208,1.64139779,-1.58975763,1110,concentric
30007,lunges,0,-7.90811314,5.54696210,18.06396485,-0.18675198,1.53815987,-1.59964979,1120,concentric
30007,lunges,0,-6.56888829,4.75823887,9.45132243,0.17236779,1.77906082,-1.95263693,1130,concentric
30007,lunges,0,-7.75383432,6.08775536,16.95495837,0.11381981,1.58037876,-1.62124798,1140,concentric
30007,lunges,0,-7.34473157,5.81523310,12.88794706,-0.14284125,1.84064227,-1.64116784,1150,concentric
30007,lunges,0,-6.05544962,4.69437384,14.33082323,-0.15486830,1.62838526,-1.89604226,1160,concentric
30007,lunges,0,-7.64181927,4.21954053,15.64727938,0.09689575,1.25778913,-1.38625616,1170,concentric
30007,lunges,0,-5.09474780,5.14701100,13.31337384,0.41940712,1.35170883,-1.61892632,1180,concentric
30007,lunges,0,-7.06544320,5.96038453,15.07228751,-0.07226405,1.43656900,-1.68000931,1190,concentric
30007,lunges,0,-8.07207382,5.15372853,13.45929935,-0.21439185,1.91888255,-1.70375276,1200,concentric
30007,lunges,0,-8.29007795,5.02192270,14.57361979,-0.24467900,1.72546870,-1.79811376,1210,concentric
30007,lunges,0,-5.74705532,5.45705011,13.75957273,-0.08652828,1.63752449,-1.49454953,1220,concentric
30007,lunges,0,-7.22158202,4.99791889,14.56911673,-0.05701387,1.59271950,-1.97530366,1230,concentric
30007,lunges,0,-6.36504844,5.32334102,13.11868777,0.32703826,1.69257797,-1.78116903,1240,concentric
30007,lunges,0,-6.45932888,5.38886931,15.17227859,-0.01264528,1.77828153,-1.63638565,1250,concentric
30007,lunges,0,-6.71002799,3.95552126,13.72826688,0.31883975,1.52272662,-1.69238100,1260,concentric
30007,lunges,0,-7.55960065,4.39000258,10.62717529,0.03551605,1.72542885,-1.58738850,1270,concentric
30007,lunges,0,-7.29546008,5.17884181,16.29598687,0.05139384,1.57996678,-1.62262613,1280,concentric
30007,lunges,0,-6.67235677,6.03713130,13.41154522,0.10490639,1.78513826,-1.74462425,1290,concentric
30007,lunges,0,-7.14236474,4.24557940,11.42094365,0.15541169,1.63740284,-1.52334969,1300,concentric
30007,lunges,0,-7.16868278,4.55510220,14.44946612,-0.07402562,2.02920169,-1.79751092,1310,concentric
30007,lunges,0,-7.31381065,4.51828813,15.53670910,0.07194930,1.62529919,-1.39342532,1320,concentric
30007,lunges,0,-7.11539465,5.49540646,12.82675760,-0.07817173,1.76919757,-1.59786186,1330,concentric
30007,lunges,0,-6.60013122,5.12756809,14.91415392,-0.09992997,2.16276430,-1.56341711,1340,concentric
30007,lunges,0,-6.53282333,4.66016718,15.10341011,-0.04070577,1.86142341,-1.59124277,1350,concentric
30007,lunges,0,-7.09555469,5.62191913,12.41335604,0.06328458,1.87154871,-1.14274513,1360,concentric
30007,lunges,0,-7.23128638,5.55977545,14.39439901,0.46860312,1.40441315,-1.49660844,1370,concentric
30007,lunges,0,-8.49179071,3.63134788,15.11205060,0.20954602,1.72937230,-1.52594213,1380,concentric
30008,plank,0,-1.57051017,8.81807275,9.23256983,-0.89740472,0.54428489,0.86426495,10,concentric
30008,plank,0,-2.61632835,11.09078866,9.93808402,-0.76810935,0.16347113,0.85267581,20,concentric
30008,plank,0,-1.67545150,8.85721095,9.86994612,-0.56097492,0.55103156,0.78736698,30,concentric
30008,plank,0,-3.21016870,9.86072289,7.87662806,-0.73953577,0.33976028,0.88063937,40,concentric
30008,plank,0,-2.46271685,9.41141581,7.57234888,-0.57518431,0.44668902,0.67599701,50,concentric
30008,plank,0,-2.49885347,9.16010688,8.91279344,-0.53925754,0.50967075,0.91591061,60,concentric
30008,plank,0,-2.79048580,10.02302410,8.94637802,-0.79555497,0.26825815,1.15713134,70,concentric
30008,plank,0,-2.82130239,8.48565881,9.13678046,-0.90114770,0.33864233,0.62840946,80,concentric
30008,plank,0,-2.23026466,8.54028079,11.82731832,-0.86009283,0.43303069,0.86862731,90,concentric
30008,plank,0,-2.36729944,8.62637806,9.41895505,-0.84718799,0.37244146,0.69002795,100,concentric
30008,plank,0,-3.10111204,8.57824210,8.47372350,-0.78478187,0.77445781,1.15016474,110,concentric
30008,plank,0,-2.52841736,7.18905384,8.20439125,-0.76993398,0.49746114,0.86736570,120,concentric
30008,plank,0,-2.61810128,8.72985495,8.14041188,-0.63885564,0.65797210,0.84134083,130,concentric
30008,plank,0,-2.03499029,8.08556537,7.12260297,-0.60339978,0.48897559,1.03188383,140,concentric
30008,plank,0,-3.13183142,10.68007466,9.52089987,-0.87628955,0.39720898,1.24010905,150,concentric
30008,plank,0,-2.62655078,8.25217894,6.46045920,-0.69484474,0.59205965,1.10198716,160,concentric
30008,plank,0,-2.81986251,7.50642083,9.30395301,-0.48255546,0.39747517,1.16208813,170,concentric
30008,plank,0,-2.38388558,10.36215267,8.76649243,-1.00358858,0.61700738,1.16387344,180,concentric
30008,plank,0,-2.65849841,8.74942585,8.66228382,-1.05221809,0.89686933,0.87441904,190,concentric
30008,plank,0,-2.23410766,9.08143683,10.16518324,-0.54880540,0.61699030,0.88014444,200,concentric
30008,plank,0,-2.14216341,7.13318968,9.53228477,-0.76738774,0.84581772,1.04267631,210,concentric
30008,plank,0,-2.18421739,9.27122877,7.03391229,-0.72486690,0.76425238,1.04754386,220,concentric
30008,plank,0,-2.01934744,9.62461288,7.85923735,-0.70881697,0.68391173,0.67924898,230,concentric
30008,plank,0,-1.86806362,9.66898998,10.15422920,-0.82058424,0.85988985,1.36462865,240,concentric
30008,plank,0,-2.76308072,10.03115928,8.87873583,-0.80969377,0.75150964,1.15822326,250,concentric
30008,plank,0,-2.54415225,10.46397132,7.14147995,-0.79723723,0.70207056,1.03999350,260,concentric
30008,plank,0,-2.57606567,10.07668138,9.43946217,-0.43976851,0.66673804,1.12929342,270,concentric
30008,plank,0,-2.49235595,11.43699610,8.04015440,-0.24864016,0.69368538,0.83501250,280,concentric
30008,plank,0,-1.94609724,9.33313695,9.77987883,-0.37729003,0.74199860,0.95464282,290,concentric
30008,plank,0,-2.06196460,9.19770594,9.60979741,-0.88085728,0.76080910,0.94953351,300,concentric
30008,plank,0,-1.85714450,9.87831979,9.14622830,-0.48228248,0.54605069,1.29035112,310,concentric
30008,plank,0,-1.75448943,9.62779452,10.55784726,-0.63853982,0.57789890,1.05423816,320,concentric
30008,plank,0,-2.22048836,8.76911943,9.46013576,-0.50565937,0.54895975,1.12684828,330,concentric
30008,plank,0,-2.09129121,9.38701137,10.10289837,-0.73319338,0.76972632,0.87410821,340,concentric
30008,plank,0,-2.68426327,8.51099762,7.91643735,-0.63226415,0.66782563,1.17553431,350,concentric
30008,plank,0,-2.44638658,7.46847082,10.09017901,-0.67562830,0.69114011,1.11694161,360,concentric
30008,plank,0,-2.29046656,10.39461094,9.39961304,-0.67977924,1.02631808,1.07880033,370,concentric
30008,plank,0,-2.39517274,10.25195945,9.15913255,-0.49173356,1.07253337,1.00776111,380,concentric
30008,plank,0,-2.44722882,9.32603670,10.01612857,-0.77914769,0.40263255,0.96003216,390,concentric
30008,plank,0,-2.84331427,8.73399258,9.42042650,-0.68884131,0.48179283,1.05726319,400,concentric
30008,plank,0,-2.09591557,7.34596993,9.75008447,-0.43520176,0.83687461,1.22809341,410,concentric
30008,plank,0,-1.69591687,8.80680012,9.00569800,-0.62333418,0.69160180,1.27340995,420,concentric
30008,plank,0,-2.76216521,8.25395985,10.32622908,-0.41142929,0.63398244,1.16949944,430,concentric
30008,plank,0,-2.25872887,10.83090413,8.96299652,-0.41464455,1.08151029,1.12862125,440,concentric
30008,plank,0,-2.34901584,9.97970258,8.50022774,-0.21482866,0.70859161,0.99524572,450,concentric
30008,plank,0,-2.61752392,10.38695297,9.78292070,-0.65263185,0.76404475,0.80689939,460,concentric
30008,plank,0,-2.31460502,9.68101248,10.65565740,-0.69911647,0.48145219,0.89558962,470,concentric
30008,plank,0,-2.77461496,10.64386690,10.48525355,-0.54137486,0.85166837,1.04644935,480,concentric
30008,plank,0,-2.40598801,8.81801991,8.53934578,-0.82792776,0.70303219,1.01649540,490,concentric
30008,plank,0,-2.15791040,9.28111525,8.68811251,-0.73320999,0.66879816,1.12921697,500,concentric
30008,plank,0,-2.72882999,9.27163581,9.09552578,-0.71742354,0.56405050,1.04876333,510,concentric
30008,plank,0,-2.73040091,9.55520029,7.91141723,-0.45786295,0.99684135,0.88051187,520,concentric
30008,plank,0,-2.23488577,8.37629908,9.92655865,-0.81503565,0.71189050,0.87390352,530,concentric
30008,plank,0,-2.46223436,8.04069441,9.69168192,-0.75911202,0.71594266,0.94824631,540,concentric
30008,plank,0,-2.43967852,9.32445825,8.03087263,-0.61067295,0.85576777,0.87794897,550,concentric
30008,plank,0,-2.05918780,10.79543539,7.96695974,-0.86947626,0.66431968,0.90715803,560,concentric
30008,plank,0,-1.85572893,9.19380324,7.97409063,-0.83259041,0.77507255,0.89801251,570,concentric
30008,plank,0,-2.40891377,10.19569499,8.29835107,-0.67699334,0.60143153,1.08043627,580,concentric
30008,plank,0,-2.25075316,8.90765150,8.86248101,-0.73572762,0.37438953,1.01066367,590,concentric
30008,plank,0,-1.86638226,8.17895217,7.98090393,-0.82067549,0.69663571,1.03323303,600,concentric
30008,plank,0,-2.48780114,8.13736329,8.87612159,-0.93509305,0.60119420,1.09048882,610,concentric
30008,plank,0,-2.82192348,7.46211421,10.42018150,-0.80270352,0.74164052,0.93033661,620,concentric
